,book_id,isbn,authors,original_publication_year,original_title,image_url,average_rating
7282,7909,64400964,"Maud Hart Lovelace, Lois Lenski",1940.0,Betsy-Tacy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.07
7283,2020935,316014559,Sara Zarr,2008.0,Sweethearts,https://images.gr-assets.com/books/1336053590m/2020935.jpg,3.64
7284,1474628,434017841,Lauren Groff,2008.0,The Monsters of Templeton,https://images.gr-assets.com/books/1328051913m/1474628.jpg,3.58
7285,18107951,425263150,Charlaine Harris,2014.0,Midnight Crossroad,https://images.gr-assets.com/books/1384456102m/18107951.jpg,3.63
7286,269746,553584707,Diane Mott Davidson,1990.0,Catering to Nobody,https://images.gr-assets.com/books/1340227366m/269746.jpg,3.85
7287,12614410,373210574,Julie Kagawa,2012.0,The Lost Prince,https://images.gr-assets.com/books/1335463790m/12614410.jpg,4.05
7288,2095583,743294386,Kathy Reichs,2008.0,Devil Bones,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89
7289,116114,517223007,James  Jones,1951.0,From Here to Eternity,https://images.gr-assets.com/books/1330924946m/116114.jpg,4.09
7290,389763,1401911846,Wayne W. Dyer,1899.0,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,https://images.gr-assets.com/books/1328770256m/389763.jpg,4.24
7291,81176,446693790,Michael Moore,2003.0,"Dude, Where's My Country?",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.4
7292,364089,345412214,Mario Puzo,1996.0,The Last Don,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8
7293,11995136,,"يوسف زيدان, Youssef Ziedan",2012.0,محال,https://images.gr-assets.com/books/1324288676m/11995136.jpg,3.31
7294,19452,60724501,Meg Cabot,2005.0,Ready or Not,https://images.gr-assets.com/books/1327951939m/19452.jpg,3.4
7295,128755,743453026,Kathy Reichs,2005.0,Cross Bones,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.86
7296,163363,809015803,Gerda Weissmann Klein,1959.0,All But My Life,https://images.gr-assets.com/books/1316131452m/163363.jpg,4.28
7297,577542,688143202,"Rudyard Kipling, Jerry Pinkney",1894.0,Rikki-Tikki-Tavi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
7298,2249196,1401218377,"Grant Morrison, Frank Quitely",2009.0,"All-Star Superman, Vol. 2",https://images.gr-assets.com/books/1320477944m/2249196.jpg,4.33
7299,17345242,553805444,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014.0,The World of Ice and Fire,https://images.gr-assets.com/books/1400360220m/17345242.jpg,4.25
7300,110386,380820854,Julia Quinn,2003.0,"To Sir Phillip, With Love",https://images.gr-assets.com/books/1274211519m/110386.jpg,3.89
7301,454236,140009769X,"Nando Parrado, Vince Rause",2006.0,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,https://images.gr-assets.com/books/1320544978m/454236.jpg,4.21
7303,298730,689839103,Margaret Peterson Haddix,2003.0,Among the Barons,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08
7305,125662,439568420,R.L. Stine,1992.0,Say Cheese and Die!,https://images.gr-assets.com/books/1328867794m/125662.jpg,3.72
7306,328907,60932309,Bernard Cornwell,1997.0,Sharpe's Tiger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08
7307,207684,60837640,Meg Cabot,2007.0,Jinx,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.72
7309,21874813,345539931,Alan Bradley,2015.0,As Chimney Sweepers Come to Dust ,https://images.gr-assets.com/books/1406214651m/21874813.jpg,3.94
7310,13258,312421990,Zoë Heller,2003.0,Notes on a Scandal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.69
7311,25293695,045147516X,J.R. Ward,2016.0,The Beast,https://images.gr-assets.com/books/1437025828m/25293695.jpg,4.45
7312,65399,425193942,Dorothea Benton Frank,1999.0,Sullivan's Island,https://images.gr-assets.com/books/1327888744m/65399.jpg,4.02
7313,229149,1892213753,"CLAMP, Anita Sengupta",1998.0,カードキャプターさくら 7 [Cardcaptor Sakura 7],https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.34
7314,10897866,1460995457,G.P. Ching,2011.0,The Soulkeepers (The Soulkeepers #1),https://images.gr-assets.com/books/1308260933m/10897866.jpg,3.71
7315,33820,446611913,Nelson DeMille,2002.0,Up Country,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99
7316,1048645,439636485,Michael Morpurgo,2003.0,Private Peaceful,https://images.gr-assets.com/books/1328868065m/1048645.jpg,4.16
7317,383514,425215679,Rhys Bowen,2007.0,Her Royal Spyness (Her Royal Spyness Mysteries #1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.76
7318,12288282,,Ilona Andrews,2012.0,Gunmetal Magic,https://images.gr-assets.com/books/1331230049m/12288282.jpg,4.28
7319,22381326,,Joe Abercrombie,2015.0,Half a War,https://images.gr-assets.com/books/1429885218m/22381326.jpg,4.01
7321,15729261,,Jennifer Probst,2012.0,The Marriage Mistake,https://images.gr-assets.com/books/1348628724m/15729261.jpg,3.96
7322,886512,694006513,Bruce Degen,1982.0,Jamberry,https://images.gr-assets.com/books/1393791849m/886512.jpg,4.17
7323,8269450,385670516,Kelley Armstrong,2009.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)",https://images.gr-assets.com/books/1411868332m/8269450.jpg,4.47
7324,261604,812570812,Elizabeth Haydon,1999.0,Rhapsody: Child of Blood,https://images.gr-assets.com/books/1453703106m/261604.jpg,3.95
7325,91201,553278118,Erich Segal,1988.0,Doctors,https://images.gr-assets.com/books/1383563051m/91201.jpg,4.0
7326,142395,1566562937,"Amin Maalouf, Russell Harris",1988.0,Samarcande,https://images.gr-assets.com/books/1327995121m/142395.jpg,4.2
7327,7685763,399156879,J.D. Robb,2010.0,Indulgence in Death,https://images.gr-assets.com/books/1292915498m/7685763.jpg,4.32
7328,15852479,316230812,NoViolet Bulawayo,2013.0,We Need New Names,https://images.gr-assets.com/books/1352225506m/15852479.jpg,3.71
7329,894072,307021521,Marian Potter,1953.0,The Little Red Caboose (Little Golden Book),https://images.gr-assets.com/books/1364853044m/894072.jpg,4.21
7330,5093760,451226801,Jen Lancaster,2009.0,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",https://images.gr-assets.com/books/1484147603m/5093760.jpg,3.88
7331,180930,875421180,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01
7332,179142,141185465,"Arthur Miller, Christopher Bigsby",1947.0,All My Sons,https://images.gr-assets.com/books/1309210788m/179142.jpg,3.87
7333,7863274,330425781,Cath Crowley,2010.0,Graffiti Moon,https://images.gr-assets.com/books/1320129868m/7863274.jpg,3.9
7334,845403,688040454,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.32
7335,61904,380818612,Lois McMaster Bujold,2003.0,Paladin of Souls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.13
7336,13589182,670024961,Robert Greene,2012.0,Mastery,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
7337,4986,743422007,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.83
7338,3090282,1416551050,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94
7339,138069,618007016,David Wiesner,2001.0,The Three Pigs,https://images.gr-assets.com/books/1172092242m/138069.jpg,4.15
7340,26123,1400078393,Martin E.P. Seligman,1990.0,Learned Optimism: How to Change Your Mind and Your Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98
7341,7827221,61779849,Kimberly Derting,2011.0,Desires of the Dead,https://images.gr-assets.com/books/1288223505m/7827221.jpg,4.07
7342,563887,590462253,"John Lawrence Peterson, Roberta Carter Clark",1967.0,The Littles,https://images.gr-assets.com/books/1360058166m/563887.jpg,3.98
7343,155106,64440192,"Peggy Parish, Barbara Siebel Thomas",1966.0,Amelia Bedelia and the Surprise Shower,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
7344,12125,689851324,Cynthia Voigt,1981.0,"Homecoming (Tillerman Family, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.92
7345,112751,440240972,Karen Marie Moning,2005.0,Spell of the Highlander ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
7346,28482,553563696,"Margaret Weis, Tracy Hickman",1993.0,The Hand of Chaos,https://images.gr-assets.com/books/1327837169m/28482.jpg,4.05
7347,382680,440225442,Harlan Coben,1998.0,One False Move,https://images.gr-assets.com/books/1403190750m/382680.jpg,4.07
7348,62012,380000830,Roger Zelazny,1972.0,The Guns of Avalon,https://images.gr-assets.com/books/1368213721m/62012.jpg,4.16
7349,163465,435124773,Katherine Paterson,1978.0,The Great Gilly Hopkins,https://images.gr-assets.com/books/1443418961m/163465.jpg,3.83
7350,32807,425199320,Clive Cussler,2003.0,Trojan Odyssey,https://images.gr-assets.com/books/1371338649m/32807.jpg,3.92
7351,138872,345338545,James Alexander Thom,1981.0,Follow the River,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.21
7352,91571,743484908,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.67
7353,228221,425127583,"Owen  West, Dean Koontz",1981.0,The Mask,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.75
7354,13514612,1423176375,Cristin Terrill,2013.0,All Our Yesterdays,https://images.gr-assets.com/books/1370046261m/13514612.jpg,4.05
7356,5368,141009829,Kathleen Winsor,1944.0,Forever Amber,https://images.gr-assets.com/books/1350464965m/5368.jpg,3.98
7357,8619814,375868704,John  Stephens,2011.0,The Emerald Atlas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.92
7358,28390369,241144159,Zadie Smith,2016.0,Swing Time,https://images.gr-assets.com/books/1456491713m/28390369.jpg,3.6
7359,42435,805073663,Doug Stanton,2001.0,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.25
7360,1819632,1598163221,Yuna Kagesaki,2003.0,Karin,https://images.gr-assets.com/books/1404303540m/1819632.jpg,3.99
7361,18667779,525425888,Nina LaCour,2014.0,Everything Leads to You,https://images.gr-assets.com/books/1389744233m/18667779.jpg,3.89
7362,363851,316058297,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02
7363,216048,399237321,Patricia Polacco,1998.0,"Thank You, Mr. Falker",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.52
7364,20821159,399158448,William Gibson,2014.0,The Peripheral,https://images.gr-assets.com/books/1402651292m/20821159.jpg,3.94
7365,6464937,307269760,Alice Munro,2009.0,Too Much Happiness,https://images.gr-assets.com/books/1320459874m/6464937.jpg,3.82
7366,13614836,162266910X,"J. Lynn, Jennifer L. Armentrout",2012.0,Tempting the Best Man,https://images.gr-assets.com/books/1336112984m/13614836.jpg,3.73
7367,17158513,,C.S. Pacat,2015.0,Prince's Gambit,https://images.gr-assets.com/books/1356027904m/17158513.jpg,4.51
7369,267243,743263065,William  Kennedy,1983.0,Ironweed,https://images.gr-assets.com/books/1408926209m/267243.jpg,3.86
7370,6621101,345505670,Jonathan Kellerman,2009.0,Deception,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
7371,40580,141019999,Michael Moore,2001.0,Stupid white men and other sorry excuses for the state of the nation,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.3
7372,23766634,1408857901,Sarah J. Maas,2017.0,A Court of Wings and Ruin,https://images.gr-assets.com/books/1485528243m/23766634.jpg,4.54
7373,4893390,7302142,Derek Landy,2008.0,The Faceless Ones,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.4
7374,63689,618658947,Paul Theroux,1969.0,The Great Railway Bazaar: By Train Through Asia ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.91
7375,13117308,1439192987,Brad Thor,2012.0,Black List,https://images.gr-assets.com/books/1339809055m/13117308.jpg,4.2
7376,22417,1563894815,"Warren Ellis, Darick Robertson",1999.0,"Transmetropolitan, Vol. 2: Lust for Life",https://images.gr-assets.com/books/1427758922m/22417.jpg,4.35
7377,101869,441013651,Charles Stross,2004.0,The Atrocity Archives,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
7378,10867,786888016,Steve Martin,2003.0,The Pleasure of My Company,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.78
7381,11381910,393081508,Liz Moore,2012.0,Heft,https://images.gr-assets.com/books/1327958826m/11381910.jpg,3.96
7382,7998,142401420,Brian Jacques,1995.0,Outcast of Redwall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9
7383,543873,385341067,Lloyd Jones,2006.0,Mister Pip,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.66
7384,1191,030723827X,"Giada De Laurentiis, Victoria Pearson",2006.0,Giada's Family Dinners,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99
7385,185012,1559362766,John Patrick Shanley,2005.0,Doubt: A Parable,https://images.gr-assets.com/books/1327908288m/185012.jpg,4.13
7386,675614,142409863,Cate Tiernan,2001.0,Book of Shadows,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04
7387,2141830,312348266,Beth Harbison,2008.0,Secrets of a shoe addict,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.73
7388,22609080,147679250X,Anna Todd,2014.0,After We Fell,https://images.gr-assets.com/books/1420938115m/22609080.jpg,3.88
7389,6589074,1442152613,Laurie Fabiano,2006.0,Elizabeth Street,https://images.gr-assets.com/books/1328420628m/6589074.jpg,3.9
7390,13415554,,Sarah J. Maas,2012.0,The Assassin and the Pirate Lord,https://images.gr-assets.com/books/1335782612m/13415554.jpg,4.23
7391,24965,143037579,"Søren Kierkegaard, Alastair Hannay",1843.0,Frygt og Bæven,https://images.gr-assets.com/books/1309286516m/24965.jpg,4.01
7392,30334,044023803X,Amelia Atwater-Rhodes,2003.0,Hawksong,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.15
7393,45260,333725034,Peter F. Hamilton,1999.0,The Naked God ,https://images.gr-assets.com/books/1316548289m/45260.jpg,4.2
7394,14481,60266880,"Peggy Parish, Wallace Tripp",1971.0,"Come Back, Amelia Bedelia",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.25
7395,790171,671726528,Thor Heyerdahl,1948.0,Kon-Tiki Ekspedisjonen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.1
7396,15815364,1594487294,Mohsin Hamid,2013.0,How to Get Filthy Rich in Rising Asia,https://images.gr-assets.com/books/1353428459m/15815364.jpg,3.76
7397,15852,143039822,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916.0,Über die spezielle und die allgemeine Relativitätstheorie,https://images.gr-assets.com/books/1420607613m/15852.jpg,4.17
7398,33770,006098824X,Anna Maxted,2000.0,Getting Over It,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.53
7400,19534,055337849X,David James Duncan,1992.0,The Brothers K,https://images.gr-assets.com/books/1403176622m/19534.jpg,4.39
7401,9484114,307591565,Shawn Achor,2010.0,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,https://images.gr-assets.com/books/1381289860m/9484114.jpg,4.15
7402,13167796,765330539,W. Bruce Cameron,2012.0,A Dog's Journey: Another Novel for Humans,https://images.gr-assets.com/books/1327061453m/13167796.jpg,4.41
7404,6672183,1401225667,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010.0,Batman & Robin: Batman Reborn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08
7405,1157452,1421501201,Matsuri Hino,2002.0,めるぷり メルヘン☆プリンス 1,https://images.gr-assets.com/books/1324321395m/1157452.jpg,4.14
7406,11031,156029588,"Arturo Pérez-Reverte, Margaret Jull Costa",1990.0,La tabla de Flandes,https://images.gr-assets.com/books/1328874807m/11031.jpg,3.8
7407,576570,823404420,"Janet Stevens, Hans Christian Andersen",1835.0,Prinsessen på ærten,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.1
7408,4662,684842505,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,https://images.gr-assets.com/books/1400891315m/4662.jpg,4.23
7409,397466,067172939X,V.C. Andrews,1986.0,Dark Angel,https://images.gr-assets.com/books/1322289444m/397466.jpg,3.96
7410,77787,553298046,Timothy Zahn,1997.0,Star Wars: Specter of the Past,https://images.gr-assets.com/books/1326718522m/77787.jpg,3.98
7411,25507925,,Tyler Oakley,2015.0,Binge,https://images.gr-assets.com/books/1438341092m/25507925.jpg,4.3
7412,22471294,,Alessandra Torre,2014.0,Black Lies,https://images.gr-assets.com/books/1407450110m/22471294.jpg,4.32
7413,351648,61128856,Laura Lippman,2007.0,What The Dead Know,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.54
7414,17798233,,"Jay Crownover, Charlotte Connan de vries",2014.0,"Rome (Marked Men, #3)",https://images.gr-assets.com/books/1378491674m/17798233.jpg,4.22
7415,76527,141439777,"Laurence Sterne, Melvyn New",1767.0,"The Life and Opinions of Tristram Shandy, Gentleman",https://images.gr-assets.com/books/1403402384m/76527.jpg,3.74
7417,98048,142001821,Susan Vreeland,2001.0,The Passion of Artemisia,https://images.gr-assets.com/books/1311648181m/98048.jpg,3.86
7418,270435,937611352,Louise L. Hay,1976.0,Heal Your Body,https://images.gr-assets.com/books/1404193356m/270435.jpg,4.34
